003 - Lottizzazione via VIII Reggimento,San Gervasio - via Zavattina,"13° 09' 35.54'' E, 45° 48' 48.23'' N"
005 - Lotto c/o via Carnia,Carlino - via San Gervasio ang. via Carnia,"13° 11' 07.89'' E, 45° 48' 13.21'' N"
006 - Parco via Friuli,Carlino - via Friuli,"13° 10' 52.13'' E, 45° 48' 15.54'' N"
007 - parcheggio pub Mistral,Carlino - via San Giorgio,"13° 11' 25.55'' E, 45° 48' 13.68'' N"
008 - Parcheggio Area Artigianale,Carlino - via San Giorgio,"13° 11' 49.50'' E, 45° 48' 23.56'' N"
009 - Parco via Aquileia,Carlino - via Aquileia,"13° 11' 43.41'' E, 45° 47' 47.21'' N"
010 - via Pradulins,Pradulins - via Pradulins,"13° 10' 29.82'' E, 45° 47' 25.12'' N"
011 - Parcheggio Friulpesca,Colomba - via Marano,"13° 10' 19.50'' E, 45° 46' 37.14'' N"
012 - Parco via Nimis,Maranutto nord - via Nimis/Tolmezzo,"13° 10' 04.88'' E, 45° 46' 33.16'' N"
013 - Campo confine Marano (via Majano),Maranutto sud - via Marano ang. via Majano,"13° 10' 04.49'' E, 45° 46' 09.18'' N"
Denominazione,Indirizzo,Coordinate
001 - Comando Stazione,"Mortegliano - via Trento, n°5 , 33050 Mortegliano","13° 10' 23.06'' E, 45° 56' 33.05'' N"
Denominazione,Indirizzo,Coordinate
001 - Area di attesa di Cialla,"Cialla - Piazzale Chiesa di Cialla (per le frazioni di Cialla, Bucovizza, Squarzuls, Mezzomonte)","13° 28' 47.45'' E, 46° 04' 41.92'' N"
002 - Area di attesa di Oborza,OBORZA - Campo sportivo di Oborza (per le Fz. di Oborza e Marcolino),"13° 32' 55.75'' E, 46° 05' 20.21'' N"
003 - Area di Attesa di Castelmonte ,CASTELMONTE - parcheggio Castelmonte (per le Frazioni di Castelmonte Plagnava),"13° 31' 09.86'' E, 46° 05' 36.59'' N"
004 - Area di Attesa Molino Vecchio,"MOLINO VECCHIO - Fermata della Corriera Saf (per le Frazioni di Codromaz, Berda, Covacevizza, Potclanz, Podresca, Ciubiz, Salamant, Bordon)","13° 35' 59.48'' E, 46° 06' 42.32'' N"
005 - Area di attesa di Cosson ,COSSON - Strada interna abitato di Cosson Parcheggio ex Trattoria al Ceppo (per le frazioni di Cosson e Prepotischis),"13° 32' 11.13'' E, 46° 04' 28.69'' N"
006 - Area di attesa di Bodigoi,"BODIGOI - Sita terreno prima  della Cappella della Madoninna, (per le Frazioni di Bodigoi,  Cras, Fragelis)","13° 31' 00.46'' E, 46° 03' 50.70'' N"
007 - Area di attesa di Albana ,ALBANA - SP 90,"13° 29' 16.04'' E, 46° 03' 03.53'' N"
009 - Area di attesa Prepotto ,"PREPOTTO - Via Roma, Parcheggio +  Nuovo Campetto Calcio","13° 28' 49.15'' E, 46° 02' 46.03'' N"
"010 - Area di attesa Poianis,","POIANIS - Strada Provinciale 48,  esterno ex trattoria da Anna per le Fz. di Novacuzzo, Poianis e Craoretto.","13° 28' 33.14'' E, 46° 01' 57.46'' N"
011 - Area di attesa di Cladrecis ,"CLADRECIS - Retro chiesa di Cladrecis (per le Fz. di S.Pietro di Chiazzacco, Cladrecis, Brischis, Stregna)","13° 30' 02.85'' E, 46° 04' 17.94'' N"
Denominazione,Indirizzo,Coordinate
002 - Parcheggio Privato Via Maron,Prata di Sopra - Via Maron,"12° 35' 10.71'' E, 45° 54' 10.19'' N"
003 - Area Verde Sede ANA,Prata di Sotto - Via Parini,"12° 35' 23.53'' E, 45° 53' 34.91'' N"
004 - Piazza Wanda Meyer,Prata di Sotto - Piazza Wanda Meyer,"12° 35' 46.82'' E, 45° 53' 35.82'' N"
006 - Parcheggio Chiesa San Giovanni,Prata di Sotto - Via San Giovanni,"12° 36' 02.26'' E, 45° 53' 12.06'' N"
008 - Parcheggio Borgata Peressine,Borgata Peressine - Borgata Peressine,"12° 35' 33.87'' E, 45° 52' 12.38'' N"
010 - Area Pro Loco Villanova,Villanova - Piazza Papa Luciani,"12° 34' 12.90'' E, 45° 51' 43.77'' N"
"012 - Parcheggio BAR ""5 punto 0""",Villanova - Via Della Chiesa,"12° 33' 52.05'' E, 45° 52' 17.88'' N"
013 - Parcheggio Piazza Mazzini,Ghirano - Piazza Mazzini,"12° 33' 57.62'' E, 45° 50' 36.95'' N"
014 - Parcheggio Via Gorizia,Puja - Via Gorizia,"12° 34' 09.66'' E, 45° 52' 53.07'' N"
015 - Parcheggio Poliambulatorio,Prata di Sotto - Via Raffaello Sanzio,"12° 36' 00.29'' E, 45° 53' 44.54'' N"
016 - Parcheggio scuola elementare di Villanova,"Villanova - Via Della Chiesa, 68","12° 34' 08.91'' E, 45° 51' 53.94'' N"
017 - Parcheggio Stadio comunale e PalaPrata,Prata di Sotto - Via Alessandro Volta 34,"12° 35' 05.51'' E, 45° 52' 53.94'' N"
018 - Area verde - Pluriuso,"Prata di Sopra - Via San Simone, 8","12° 36' 01.17'' E, 45° 54' 10.13'' N"
Denominazione,Indirizzo,Coordinate
001 - Sede Comunale,Porpetto - Via don Giovanni Minzoni 6,"13° 13' 15.32'' E, 45° 51' 37.18'' N"
Denominazione,Indirizzo,Coordinate
001 - MONTE PRAT,MONTE PRAT - MONTE PRAT CENTRO,"12° 59' 29.84'' E, 46° 14' 40.25'' N"
002 - CIMITERO SAN ROCCO,SAN ROCCO - VIA VIDONI,"13° 00' 13.33'' E, 46° 13' 37.07'' N"
003 - PIAZZA SAN ROCCO,SAN ROCCO - PIAZZA MADONNA DI LOURDES,"12° 59' 58.68'' E, 46° 13' 36.94'' N"
004 - CENTRO SOCIALE,SAN ROCCO - VIA VIDONI 3,"12° 59' 45.56'' E, 46° 13' 37.02'' N"
005 - LARGO MADONNINA VIA JOGNA,FORGARIA-RIVIERA - VIA JOGNA,"12° 58' 56.32'' E, 46° 13' 33.13'' N"
006 - LARGO EX ASILO,FORGARIA - VIA GRAP,"12° 58' 18.29'' E, 46° 13' 24.98'' N"
007 - ZONA VERDE VAL,FORGARIA - VIA VAL,"12° 58' 15.40'' E, 46° 13' 17.52'' N"
008 - PIAZZA CANADA,FORGARIA - PIAZZA CANADA,"12° 58' 06.43'' E, 46° 13' 16.51'' N"
009 - PIAZZA TRE MARTIRI,FORGARIA - PIAZZA TRE MARTIRI,"12° 58' 04.60'' E, 46° 13' 26.65'' N"
010 - OFFICINA VIA NUOVA AL PONTE,FORGARIA - VIA NUOVA AL PONTE,"12° 57' 49.31'' E, 46° 13' 31.20'' N"
011 - PONTE ARMISTIZIO,FLAGOGNA - VIA PINZANO,"12° 57' 18.99'' E, 46° 12' 40.12'' N"
012 - PIAZZA FLAGOGNA,FLAGOGNA - PIAZZA  BLASUT,"12° 57' 38.43'' E, 46° 12' 36.11'' N"
014 - INCROCIO COSTA,FORGARIA - VIA COSTA,"12° 59' 26.58'' E, 46° 12' 50.66'' N"
015 - VIA VENIER,CORNINO - VIA VENIER,"12° 59' 39.69'' E, 46° 13' 19.67'' N"
016 - VIA DANTE,CORNINO - VIA DANTE,"12° 59' 48.56'' E, 46° 13' 20.81'' N"
017 - PIAZZA CORNINO,CORNINO - PIAZZA,"13° 00' 18.32'' E, 46° 13' 20.40'' N"
018 - AI GLICINI,CORNINO - VIA NAPOLEONICA,"13° 00' 31.43'' E, 46° 13' 22.96'' N"
019 - ZONA ART. CORNINO,CORNINO - ZONA ARTIGIANALE,"13° 01' 12.83'' E, 46° 13' 30.72'' N"
020 - VIA TAVIELE,FLAGOGNA - VIA TAVIELE,"12° 57' 53.76'' E, 46° 12' 31.71'' N"
Denominazione,Indirizzo,Coordinate
001 - Parcheggio via Peresson Fraz. Piano,Piano d'Arta - via Peresson,"13° 01' 08.51'' E, 46° 29' 01.15'' N"
002 - Piazza Roma Arta Cap,Arta Terme - Piazza Roma,"13° 01' 26.29'' E, 46° 28' 24.29'' N"
003 - Parcheggio Via Salano Fraz. Piano,Piano d'Arta -  Via Salano,"13° 01' 05.37'' E, 46° 29' 12.17'' N"
004 - Area campetto Cedarchis,Cedarchis - Frazione Cedarchis,"13° 02' 07.41'' E, 46° 27' 27.41'' N"
005 - Parcheggio Frazione Piedim,Piedim - Frazione Piedim,"13° 03' 54.86'' E, 46° 28' 14.65'' N"
006 - Parcheggio campo sportivo Loc. Lavoreit,Lavoreit - Frazione Piedim loc. Lavoreit,"13° 04' 24.45'' E, 46° 28' 24.76'' N"
007 - Parcheggio Val Fraz. Lovea,Val - Frazione Lovea,"13° 05' 51.88'' E, 46° 28' 51.21'' N"
008 - Rosa dei Venti intersezione con la S.P. 40 ,Rosa dei Venti - Località Rosa dei Venti Frazione Valle ,"13° 05' 15.18'' E, 46° 28' 58.73'' N"
009 - Piazzetta degli arbitri Fraz. Valle,Bivio Valle - Frazione Valle,"13° 04' 52.43'' E, 46° 29' 04.16'' N"
010 - Area privata Fraz. Rivalpo,Rivalpo - Frazione Rivalpo - strada per chiesa di S. Martino,"13° 04' 36.14'' E, 46° 29' 00.63'' N"
011 - Piazza ingresso Frazione Cabia,Monumento caduti Cabia - Frazione Cabia,"13° 02' 11.88'' E, 46° 27' 55.57'' N"
012 - Parco Rimembranza Fraz. Avosacco,Avosacco - Via Nazionale Avosacco,"13° 01' 17.53'' E, 46° 28' 34.11'' N"
013 - Bivio strada per Rinch loc. Plan di Coces,Plan di Coces - Frazione Piedim  Loc. Plan di Coces,"13° 04' 34.91'' E, 46° 27' 54.71'' N"
014 - Area Case Bombardier Via Carducci ,Avosacco - Via Carducci,"13° 01' 20.13'' E, 46° 28' 34.61'' N"
Denominazione,Indirizzo,Coordinate
001 - Piazzale Atleti Azzurri d'Italia,Turriaco - Piazzale Atleti Azzurri d'Italia,"13° 27' 01.35'' E, 45° 49' 19.29'' N"
002 - Magazzino Comunale,Turriaco - via Verdi sn,"13° 26' 20.76'' E, 45° 49' 35.47'' N"
003 - Piazza,Turriaco - Piazza Libertà,"13° 26' 44.55'' E, 45° 49' 13.45'' N"
004 - Giardino pubblico,Turriaco - Via Torricelli,"13° 26' 56.68'' E, 45° 49' 06.02'' N"
Denominazione,Indirizzo,Coordinate
002 - AREA CURTULIET,CLAUZETTO CAPOLUOGO - Via del Sole,"12° 55' 07.32'' E, 46° 13' 42.13'' N"
003 - CIMITERO PRADIS DI SOTTO,PRADIS DI SOTTO - Via Pradis di Sotto,"12° 53' 14.51'' E, 46° 14' 48.64'' N"
016 - CAMPO DI BASKET,Capoluogo - via Luigi Blarasin,"12° 54' 52.77'' E, 46° 13' 48.52'' N"
017 - ORTON,ORTON - via Pradis di Sopra,"12° 54' 30.26'' E, 46° 15' 07.67'' N"
018 - DOMINESIA  ,Dominesia - via della Val Cosa,"12° 54' 43.25'' E, 46° 13' 37.66'' N"
019 - CELANTE DI CLAUZETTO,Celante di Clauzetto - via Celante,"12° 54' 28.91'' E, 46° 12' 52.43'' N"
Denominazione,Indirizzo,Coordinate
001 - SEDE COMUNALE DELLA PROTEZIONE CIVILE,Tapogliano - via IX giugno n° 14,"13° 24' 16.36'' E, 45° 52' 23.29'' N"
Denominazione,Indirizzo,Coordinate
002 - piazza S.Lesa,Frazione di Togliano - piazza S.Lesa,"13° 23' 45.18'' E, 46° 06' 52.62'' N"
004 - Prestento piazzetta Via Marconi - ex scuola ,Frazione di Prestento - Via Marconi,"13° 24' 11.97'' E, 46° 07' 31.38'' N"
005 - Montina,Montina - Via Mazzini - località  Zucco,"13° 24' 31.14'' E, 46° 07' 06.07'' N"
006 - Torreano Polisportivo comunale S.Lesa ,Vignis - Torreano capoluogo - Via Vignis 99,"13° 25' 27.86'' E, 46° 07' 20.64'' N"
007 - Torreano Centro Civico Polifunzionale Sorelle Perini - giardino pubblico,Torreano capoluogo - Via delle Scuole snc,"13° 26' 00.58'' E, 46° 07' 46.76'' N"
008 - Masarolis Centro Sociale Parrocchiale - campo sportivo ,Frazione di Masarolis - Frazione di Masarolis,"13° 25' 48.31'' E, 46° 10' 19.88'' N"
009 - Reant  ,Frazione di Reant - Frazione di Reant,"13° 24' 39.33'' E, 46° 09' 45.07'' N"
010 - Canalutto,Frazione di Canalutto - Frazione di Canalutto,"13° 26' 10.48'' E, 46° 09' 04.20'' N"
012 - Laurini,Frazione di Laurini - Frazione di Laurini,"13° 26' 29.10'' E, 46° 08' 27.61'' N"
013 - Tamoris,Frazione di Tamoris - Frazione di Tamoris,"13° 25' 45.92'' E, 46° 10' 38.51'' N"
014 - Ronchis,Frazione di Ronchis - Via Mazzini,"13° 25' 07.05'' E, 46° 07' 12.71'' N"
Denominazione,Indirizzo,Coordinate
001 - Sede Protezione Civile,Cassacco - Via Marinoni,"13° 12' 16.90'' E, 46° 10' 11.67'' N"
Denominazione,Indirizzo,Coordinate
001 - Sede Protezione Civile Comunale,"Mossa - Via XXIV maggio, 57","13° 32' 53.73'' E, 45° 56' 17.56'' N"
Denominazione,Indirizzo,Coordinate
001 - Parcheggio SCUOLA SECONDARIA,Remanzacco - Capoluogo - Via Stringher,"13° 19' 05.82'' E, 46° 05' 08.08'' N"
002 - Area verde VIA MICHELINI,Remanzacco - Capoluogo - Via Michelini - via Pellis,"13° 19' 34.59'' E, 46° 05' 11.49'' N"
003 - Area verde VIA PIRONA,Remanzacco - via Pirona,"13° 19' 33.60'' E, 46° 05' 27.24'' N"
004 - SEDE A.N.A.,Remanzacco - Case del Malina,"13° 20' 01.64'' E, 46° 05' 10.25'' N"
005 - Parcheggio VIA TREPPO,Capoluogo - Vicolo Italico - Via Treppo,"13° 19' 27.79'' E, 46° 05' 04.94'' N"
008 - Area verde VIA B. BLACEO,Capoluogo - Via B. Blaceo,"13° 19' 10.37'' E, 46° 04' 59.16'' N"
009 - Area verde RAGAPARK,Remanzacco - Via Braidotti,"13° 19' 33.31'' E, 46° 04' 49.36'' N"
010 - ZIRACCO OVEST,fr. Ziracco - via Monte Nero ,"13° 20' 17.52'' E, 46° 06' 43.62'' N"
011 - ZIRACCO CENTRO,fr. Ziracco - via Cividale / Via Stradoni,"13° 20' 31.96'' E, 46° 06' 38.97'' N"
012 - ZIRACCO EST,fr. Ziracco - via Cividale,"13° 21' 00.06'' E, 46° 06' 43.24'' N"
013 - SELVIS,Centro abitato di Selvis - Via della Chiesa,"13° 19' 15.63'' E, 46° 04' 11.64'' N"
014 - FORNASILLA,loc. Fornasilla - Strada di Oselin ,"13° 18' 29.48'' E, 46° 04' 12.51'' N"
015 - CASALI BATTIFERRO DI SOTTO,Casali Battiferro di Sotto - Casali Battiferro di Sotto,"13° 19' 44.35'' E, 46° 04' 17.35'' N"
016 - ORZANO CENTRO,fr. Orzano - Via Moimacco,"13° 20' 39.56'' E, 46° 04' 07.67'' N"
017 - ORZANO SUD,fr. Orzano - via Buttrio,"13° 20' 33.42'' E, 46° 03' 48.04'' N"
018 - CERNEGLONS NORD,fr. Cerneglons - via Monte Matajur,"13° 18' 40.41'' E, 46° 03' 15.13'' N"
019 - CERNEGLONS SUD,fr. Cerneglons - via Pradamano - via Manzanesia,"13° 18' 33.80'' E, 46° 03' 02.43'' N"
Denominazione,Indirizzo,Coordinate
008 - Giardini Europa,"Muggia  - vie Roma, D'Annunzio, San Giovanni","13° 46' 01.54'' E, 45° 36' 09.65'' N"
010 - Piazzale del cimitero,Muggia - Via di Santa Barbara,"13° 46' 25.85'' E, 45° 36' 06.99'' N"
012 - Zaule - complesso polisportivo,Aquilinia - Zaule - via di Zaule,"13° 48' 22.25'' E, 45° 36' 05.78'' N"
020 - Muggia Vecchia - Piazzale del Santuario,Muggia Vecchia - via Vivoda,"13° 45' 07.69'' E, 45° 36' 00.44'' N"
034 - Porto San Rocco - parcheggio lato EST,Porto San Rocco - strada per Lazzaretto n° 2,"13° 45' 01.16'' E, 45° 36' 31.64'' N"
035 - Santa Barbara - Ex scuola,"Santa Barbara - loc. Santa Barbara, 35","13° 46' 39.89'' E, 45° 35' 10.95'' N"
037 - Largo Nazario Sauro,Muggia - largo Nazario Sauro,"13° 45' 57.91'' E, 45° 36' 20.81'' N"
039 - Lazzaretto - Porticciolo,Lazzaretto - Strada Provinciale 14,"13° 43' 22.59'' E, 45° 35' 49.83'' N"
040 - Noghere - Rotatoria sottopasso autostradale,Noghere - via Flavia Aquilinia antistante civ 105,"13° 48' 20.85'' E, 45° 35' 48.45'' N"
041 - Vignano - pista ciclabile,Vignano - strada per i Laghetti - strada per i Laghetti,"13° 48' 20.69'' E, 45° 35' 12.68'' N"
042 - Parcheggio molo Balota,Farnei - Via di Trieste,"13° 46' 55.89'' E, 45° 35' 53.95'' N"
043 - Piazza della Repubblica,Muggia - piazza della Repubblica,"13° 46' 08.56'' E, 45° 36' 12.52'' N"
"044 - Parcheggio stadio ""Zaccaria""",Muggia - viale XXV aprile,"13° 46' 01.63'' E, 45° 35' 48.12'' N"
045 - Parcheggio Borgo Fonderia,Borgo Fonderia - via dei Carpentieri,"13° 46' 38.99'' E, 45° 35' 54.77'' N"
Denominazione,Indirizzo,Coordinate
001 - Comando Stazione,"Staranzano - Via Brasizza 6, 34079 Staranzano","13° 30' 02.78'' E, 45° 48' 04.30'' N"
Denominazione,Indirizzo,Coordinate
003 - CAMPAGNUZZA - Area limitrofa Chiesa,Campagnuzza - Via Campagnuzza-Via Pola  34170 Gorizia GO,"13° 36' 04.24'' E, 45° 55' 46.55'' N"
005 - LUCINICO-Parco Edoardo del Neri e parcheggio fronte Poste Italiane,Lucinico - via Udine e via dei Bersaglieri - 34170 Gorizia Go,"13° 34' 21.32'' E, 45° 56' 09.52'' N"
019 - S.ANDREA-CAMPAGNUZZA -Area verde Via Montenero-via del Carso,Sant'Andrea - via Monte Nero - 34170 Gorizia GO,"13° 36' 26.58'' E, 45° 55' 34.65'' N"
021 - CENTRO -Parco della Rimembranza-lato Corso Italia,Centro Cittadino - Corso Italia -34170 Gorizia GO,"13° 36' 47.87'' E, 45° 56' 19.20'' N"
023 - OSLAVIA PIUMA-Slargo fronte scuola elementare e Oratorio,Piuma - Località Piuma 1 - 34170 Gorizia GO,"13° 36' 57.94'' E, 45° 57' 55.96'' N"
024 - S.ANDREA - Parcheggio Cimitero di S. Andrea,Sant'Andrea - via Antonio Tabai - 34170 Gorizia GO,"13° 36' 27.49'' E, 45° 55' 16.83'' N"
027 - CENTRO-S. ROCCO-Parcheggio Casa Rossa Sud,Gorizia - Piazzale della Casa Rossa - 34170 Gorizia GO,"13° 38' 04.27'' E, 45° 56' 24.16'' N"
029 - MONTESANTO-PIAZZUTTA - Area verde e parcheggio via Bombi,Montesanto-Piazzutta - via Giorgio Bombi - 34170 Gorizia GO,"13° 37' 53.67'' E, 45° 56' 42.76'' N"
030 - MONTESANTO-PIAZZUTTA - Piazzale Stanic e Campo ex Sordomuti,Montesanto-Piazzutta - via Italico Brass - 34170 Gorizia GO,"13° 37' 29.56'' E, 45° 56' 57.05'' N"
031 - CENTRO-Giardini Pubblici,Centro cittadino - Corso Verdi - 34170 Gorizia GO,"13° 37' 15.65'' E, 45° 56' 42.50'' N"
032 - CENTRO-Parcheggio via Manzoni,Centro cittadino - via Manzoni - 34170 Gorizia GO,"13° 36' 52.91'' E, 45° 56' 29.11'' N"
033 - S. ANNA - Parcheggio fronte scuole Via Puccini,S. Anna - Via Puccini - Gorizia GO,"13° 37' 06.68'' E, 45° 56' 11.39'' N"
034 - S. ANNA - Parcheggio fronte Chiesa v. Cossar,S. Anna - via Cossar - 34170 Gorizia GO,"13° 37' 09.91'' E, 45° 55' 55.15'' N"
039 - STRACCIS-Area verde e e parcheggio Via Grado,Straccis - Via Grado - 34170 Gorizia GO,"13° 36' 55.87'' E, 45° 57' 09.61'' N"
040 - MONTESANTO-Parco Fondazione Coronini Cronberg via Montesanto e Parcheggio via Rocca ,Montesanto-Piazzutta - via Rocca - via Montesanto - 34170 Gorizia GO,"13° 37' 49.84'' E, 45° 57' 22.17'' N"
045 - PIUMA - via Ponte del Torrione,Piuma - via Ponte del Torrione -  Gorizia GO,"13° 36' 45.67'' E, 45° 57' 23.18'' N"
046 - PIEDIMONTE-Parco Sigmund Graf Attems-Giardini Via IV Novembre,Piedimonte  - via IV Novembre - Gorizia GO,"13° 35' 43.23'' E, 45° 56' 24.73'' N"
049 - LUCINICO- Area verde  Via Marega,Gorizia - Via Marega - 34170 Gorizia GO,"13° 34' 09.88'' E, 45° 55' 46.77'' N"
052 - LUCINICO-parcheggio Pizzeria Tre Stelle-Albergo Isonzo,Mocchetta - Stradone della Mainizza fronte civico n.207 - 34170 Gorizia GO,"13° 34' 22.01'' E, 45° 55' 34.44'' N"
053 - LUCINICO-Prato-Via Perco,Lucinico - Via Perco - 34170 Gorizia GO,"13° 34' 13.05'' E, 45° 56' 16.08'' N"
054 - LUCINICO -Baita degli Alpini,Lucinico - Via del Collio 22 - 34170 Gorizia GO,"13° 34' 23.92'' E, 45° 56' 37.98'' N"
058 - PIEDIMONTE-slargo fronte monumento Via IV Novembre,Piedimonte - Via IV Novembre -34170 Gorizia GO,"13° 36' 05.49'' E, 45° 56' 51.32'' N"
060 - MADONNINA DEL FANTE-Parcheggio fronte Chiesa e area attrezzata Oratorio,Madonnina del Fante - Via Brigata Campobasso n.12 - 34170Gorizia,"13° 35' 22.40'' E, 45° 56' 08.28'' N"
064 - S.ANNA - Parco Iolanda Pisani,S. Anna - Via Max Fabiani - 34170 Gorizia GO,"13° 37' 05.61'' E, 45° 55' 45.51'' N"
067 - CENTRO - Parcheggio - Via Caduti di An Nasiriyah,Centro cittadino - Via Caduti di An Nasiriyah 6 - 34170 Gorizia GO,"13° 36' 37.82'' E, 45° 56' 00.07'' N"
068 - S. ANNA - Parcheggio fronte Hotel Internazionale via Trieste,Gorizia - Via Trieste 173 - 34170 Gorizia GO,"13° 36' 47.57'' E, 45° 55' 45.82'' N"
070 - SAN ROCCO-Parco Baiamonti,"S. Rocco - 34170-Piazza di S. Rocco, Gorizia","13° 37' 34.35'' E, 45° 56' 18.83'' N"
071 - CENTRO - Parco della Rimembranza - lato Via Duca d'Aosta,"Centro cittadino - 34170-Via Duca d'Aosta, Gorizia","13° 36' 53.35'' E, 45° 56' 14.16'' N"
072 - CENTRO - Parcheggio Sud Ospedale,Centro cittadino - Via Fatebenefratelli - 34170  Gorizia GO,"13° 36' 22.06'' E, 45° 56' 05.13'' N"
074 - CENTRO - Parcheggio e area verde via Tartini,Centro cittadino - Via Tartini - 34170 Gorizia GO,"13° 36' 22.67'' E, 45° 56' 29.18'' N"
079 - CENTRO - Piazza della Vittoria,Centro cittadino - Piazza della Vittoria - 34170 Gorizia GO,"13° 37' 30.09'' E, 45° 56' 42.30'' N"
080 - MONTESANTO- P.zza Transalpina,Montesanto -  Piazza della Transalpina - 34170 Gorizia GO,"13° 38' 05.31'' E, 45° 57' 19.01'' N"
085 - S. ANDREA - Area verde via del San Michele,Sant'Andrea - Via del San Michele - 34170 Gorizia GO,"13° 35' 57.61'' E, 45° 54' 59.14'' N"
087 - CAMPAGNUZZA - Parcheggio Scuola Materna Via del Carso,Campagnuzza - Via del Carso 13 - 34170 Gorizia GO,"13° 36' 23.92'' E, 45° 55' 48.87'' N"
088 - STRACCIS - Piazzale della Pace fronte Chiesa e campo di calcio,Straccis - Via Brigata Pavia-Piazzale della Pace - 34170 Gorizia GO,"13° 36' 42.87'' E, 45° 57' 01.07'' N"
089 - CENTRO CITTADINO- Piazzale Viale Virgilio,Straccis - Viale Virgilio - 34170 Gorizia GO,"13° 36' 58.54'' E, 45° 56' 45.71'' N"
090 - STRACCIS - Piazzale Ettore Ritter,Straccis - Piazzale Ettore Ritter - 34170 Gorizia GO,"13° 36' 28.00'' E, 45° 56' 50.25'' N"
092 - CENTRO-Borgo Castello- Piazzale Seghizzi,Borgo Castello - Piazzale Seghizzi - 34170 Gorizia GO,"13° 37' 41.89'' E, 45° 56' 37.14'' N"
094 - SANT'ANNA-Parco Vittorio Bolaffio ,Sant'Anna - Via Faiti - 34170 Gorizia GO,"13° 37' 17.87'' E, 45° 55' 47.87'' N"
096 - CENTRO - Parco del Municipio,"Gorizia - Centro cittadino - Via Barzellini, 7 - 34170 Gorizia GO","13° 37' 23.04'' E, 45° 56' 25.19'' N"
097 - CENTRO  - Area verde Lenassi,Gorizia - Centro Cittadino - Via Vittorio Veneto n.7 - 34170 Gorizia,"13° 37' 20.98'' E, 45° 56' 21.10'' N"
098 - MONTESANTO- Parco Coronini Cronberg,Gorizia - Viale XX Settembre n.14 - 34170 Gorizia GO,"13° 37' 08.31'' E, 45° 56' 56.49'' N"
099 - MONTESANTO - Parco Istituto Sacra Familia - via dei Campi,Montesanto - Via dei Campi 65- 34170 Gorizia GO,"13° 37' 04.42'' E, 45° 57' 17.40'' N"
Denominazione,Indirizzo,Coordinate
003 - area giochi centa,ARBA capoluogo - piazza IV Novembre sn,"12° 47' 33.28'' E, 46° 08' 39.73'' N"
009 - piazza IV Novembre - Colle,frazione Colle - piazza IV Novembre sn,"12° 48' 36.68'' E, 46° 09' 42.58'' N"
011 - parcheggio Via della Chiesa,frazione Colle - Via della Chiesa sn,"12° 48' 44.92'' E, 46° 09' 47.56'' N"
013 - area pesa comunale,ARBA capoluogo - Via Cavour sn,"12° 47' 12.92'' E, 46° 08' 35.92'' N"
014 - Parcheggio ex Bacino,ARBA capoluogo - via Pascoli sn,"12° 47' 16.38'' E, 46° 09' 00.25'' N"
015 - Parcheggio Tahiti,ARBA capoluogo - via Dalmazia n. 1,"12° 47' 24.94'' E, 46° 08' 50.53'' N"
016 - parcheggio Case Popolari,ARBA capoluogo - via Dalmazia sn,"12° 47' 27.22'' E, 46° 08' 56.02'' N"
017 - Parcheggio Lottizzazione via Pascoli,ARBA capoluogo - via Sante Rosa sn,"12° 47' 17.97'' E, 46° 09' 16.14'' N"
Denominazione,Indirizzo,Coordinate
001 - Sede Comunale di Protezione Civile,Pravisdomini - Piazzale Ragazzi del '99,"12° 40' 52.69'' E, 45° 48' 52.96'' N"
Denominazione,Indirizzo,Coordinate
001 - Caserna Degano,Valderie - Via Valderie,"13° 03' 20.43'' E, 45° 49' 20.46'' N"
002 - Parco Polesan,Polesan - Via Cibanesia,"13° 04' 10.75'' E, 45° 48' 13.71'' N"
003 - Parcheggio Fornaci,Baredo - Via Friuli,"13° 04' 54.86'' E, 45° 48' 03.86'' N"
004 - Area ricreativa Piancada,Piancada - Via del Fiume,"13° 04' 58.15'' E, 45° 47' 02.20'' N"
009 - Piazza Libertà,Capoluogo - Piazza Libertà,"13° 04' 41.31'' E, 45° 48' 16.16'' N"
010 - Mensa scolastica,Capoluogo - Via Romanata,"13° 05' 01.65'' E, 45° 48' 19.34'' N"
011 - Incrocio Paludo Destra e Casali Tenuta Regina,Paludo - Via Paludo Dx,"13° 05' 45.46'' E, 45° 45' 36.31'' N"
012 - Parco Fornaci,Fornaci - Via Fornaci,"13° 05' 18.16'' E, 45° 47' 48.62'' N"
Denominazione,Indirizzo,Coordinate
001 - parcheggio campo sportivo,Aviano - viale San Giorgio,"12° 35' 05.01'' E, 46° 04' 17.44'' N"
002 - piazzale ufficio postale Giais,Giais  - via Viola,"12° 36' 46.86'' E, 46° 07' 10.14'' N"
003 - piazzale Marsure ,Marsure - via Trieste,"12° 35' 42.51'' E, 46° 05' 41.20'' N"
004 - piazzale Trento,Aviano  - piazzale Trento,"12° 35' 19.95'' E, 46° 04' 17.28'' N"
005 - piazzale coop,Aviano  - via Giovanni XXI,"12° 35' 21.32'' E, 46° 03' 59.14'' N"
006 - parcheggio scuole Villotta,Villotta  - via della Maddalena,"12° 34' 28.78'' E, 46° 03' 34.16'' N"
007 - parcheggi via Colmello Fabbro Castello,Castello  - via Colmello Fabbro,"12° 33' 53.09'' E, 46° 03' 12.70'' N"
